@relation 'FIROInstances: -C 5 '

@attribute Enforcement_Class {0,1}
@attribute 'Customer Due Diligence_Class' {0,1}
@attribute Reporting_Class {0,1}
@attribute Monitoring_Class {0,1}
@attribute 'Customer Identification and Verification_Class' {0,1}
@attribute 'Due diligence measures_Nom' {f,t}
@attribute 'Customer due diligence_Nom' {f,t}
@attribute 'Simplified due diligence_Nom' {f,t}
@attribute 'Enhanced due diligence_Nom' {f,t}
@attribute 'Customer Identity_Nom' {f,t}
@attribute 'Beneficial owner_Nom' {f,t}
@attribute 'Politically exposed persons_Nom' {f,t}
@attribute 'Public function_Nom' {f,t}
@attribute 'Business relationship_Nom' {f,t}
@attribute 'Purpose and nature of business relationship_Nom' {f,t}
@attribute 'Ownership and Control_Nom' {f,t}
@attribute 'Know your customer_Nom' {f,t}
@attribute KYC_Nom {f,t}
@attribute 'Correspondent banking_Nom' {f,t}
@attribute 'Customer identity_Nom' {f,t}
@attribute 'Customer verification_Nom' {f,t}
@attribute 'Reliable source documents_Nom' {f,t}
@attribute 'Documents, data and information_Nom' {f,t}
@attribute 'Identification and Verification requirements_Nom' {f,t}
@attribute 'Account opening_Nom' {f,t}
@attribute 'High-risk Customers_Nom' {f,t}
@attribute 'High-risk transactions_Nom' {f,t}
@attribute 'Risk-based assessment_Nom' {f,t}
@attribute Reports_Nom {f,t}
@attribute Reporting_Nom {f,t}
@attribute 'Annual Report_Nom' {f,t}
@attribute 'Internal Reporting_Nom' {f,t}
@attribute 'Internal Audits_Nom' {f,t}
@attribute 'Suspicious activity report_Nom' {f,t}
@attribute SAR_Nom {f,t}
@attribute Suspicions_Nom {f,t}
@attribute 'Suspicion of Money Laundering or Terrorist Financing_Nom' {f,t}
@attribute 'Suspicious Transaction report_Nom' {f,t}
@attribute STR_Nom {f,t}
@attribute SOCA_Nom {f,t}
@attribute 'Serious Organised Crime Agency_Nom' {f,t}
@attribute 'Requires information_Nom' {f,t}
@attribute Prosecution_Nom {f,t}
@attribute 'Search warrant_Nom' {f,t}
@attribute Penalties_Nom {f,t}
@attribute 'Civil penalty_Nom' {f,t}
@attribute 'Criminal penalty_Nom' {f,t}
@attribute 'Inspection of premises_Nom' {f,t}
@attribute 'Breach in compliance_Nom' {f,t}
@attribute 'Producing evidence_Nom' {f,t}
@attribute 'Enforcement powers_Nom' {f,t}
@attribute 'Regulatory authority_Nom' {f,t}
@attribute 'Supervisory body_Nom' {f,t}
@attribute 'Fail to comply_Nom' {f,t}
@attribute 'Criminal offence_Nom' {f,t}
@attribute 'Civil offence_Nom' {f,t}
@attribute 'Liable for criminal offence_Nom' {f,t}
@attribute 'Liable for civil offence_Nom' {f,t}
@attribute Monitoring_Nom {f,t}
@attribute 'Ongoing monitoring_Nom' {f,t}
@attribute 'Customer relationships_Nom' {f,t}
@attribute 'Transaction types_Nom' {f,t}
@attribute Countries_Nom {f,t}
@attribute 'Business Relationships_Nom' {f,t}
@attribute 'Suspicious Activity_Nom' {f,t}
@attribute 'Suspicious Transactions_Nom' {f,t}
@attribute Interpretation_Nom {f,t}
@attribute means_Nom {f,t}
@attribute 'has the meaning_Nom' {f,t}
@attribute 'have the same meaning_Nom' {f,t}
@attribute 'meaning of_Nom' {f,t}
@attribute 'have the meanings_Nom' {f,t}
@attribute Require_Nom {f,t}
@attribute must_Nom {f,t}
@attribute should_Nom {f,t}
@attribute register_Nom {f,t}
@attribute requirement_Nom {f,t}
@attribute text string

@data
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'If an offence under regulation 45 committed by a partnership is shown—\n\na\n\nto have been committed with the consent or the connivance of a partner; or\n\n\nb\n\nto be attributable to any neglect on his part,\n\nthe partner as well as the partnership is guilty of an offence and liable to be proceeded against and punished accordingly.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'If an offence under regulation 45 committed by an unincorporated association (other than a partnership) is shown—\n\na\n\nto have been committed with the consent or the connivance of an officer of the association; or\n\n\nb\n\nto be attributable to any neglect on his part,\n\nthat officer as well as the association is guilty of an offence and liable to be proceeded against and punished accordingly.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'If the affairs of a body corporate are managed by its members, paragraph (1) applies in relation to the acts and defaults of a member in connection with his functions of management as if he were a director of the body.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Proceedings for an offence alleged to have been committed by a partnership or an unincorporated association must be brought in the name of the partnership or association (and not in that of its members).'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'A fine imposed on the partnership or association on its conviction of an offence is to be paid out of the funds of the partnership or association.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Rules of court relating to the service of documents are to have effect as if the partnership or association were a body corporate.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'In proceedings for an offence brought against the partnership or association—\n\na\n\nsection 33 of the Criminal Justice Act 1925 (procedure on charge of offence against corporation) and Schedule 3 to the Magistrates’ Courts Act 1980 (corporations) apply as they do in relation to a body corporate;\n\n\nb\n\nsection 70 (proceedings against bodies corporate) of the Criminal Procedure (Scotland) Act 1995 applies as it does in relation to a body corporate;\n\n\nc\n\nsection 18 of the Criminal Justice (Northern Ireland) Act 1945 (procedure on charge) and Schedule 4 to the Magistrates’ Courts (Northern Ireland) Order 1981 (corporations) apply as they do in relation to a body corporate.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In this regulation—\n\n\n“officer”—\n\n\nin relation to a body corporate, means a director, manager, secretary, chief executive, member of the committee of management, or a person purporting to act in such a capacity; and\n\n\nin relation to an unincorporated association, means any officer of the association or any member of its governing body, or a person purporting to act in such capacity; and\n\n\n\n\n\n“partner” includes a person purporting to act as a partner.'
1,0,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Recovery of charges and penalties through the court\n\n48\n\nAny charge or penalty imposed on a person by a supervisory authority under regulation 35(1) or 42(1) is a debt due from that person to the authority, and is recoverable accordingly.'
0,1,0,0,0,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,t,f,f,f,f,f,f,'PART 2 CUSTOMER DUE DILIGENCE\n\nMeaning of customer due diligence measures\n\n5\n\n“Customer due diligence measures” means—'
0,1,0,0,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'identifying the customer and verifying the customer’s identity on the basis of documents, data or information obtained from a reliable and independent source;'
0,1,0,0,1,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'identifying, where there is a beneficial owner who is not the customer, the beneficial owner and taking adequate measures, on a risk-sensitive basis, to verify his identity so that the relevant person is satisfied that he knows who the beneficial owner is, including, in the case of a legal person, trust or similar legal arrangement, measures to understand the ownership and control structure of the person, trust or arrangement'
0,1,0,1,1,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'obtaining information on the purpose and intended nature of the business relationship'
0,1,0,1,1,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,'Meaning of beneficial owner'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In the case of a body corporate, “beneficial owner” means any individual who—\n\na\n\nas respects any body other than a company whose securities are listed on a regulated market, ultimately owns or controls (whether through direct or indirect ownership or control, including through bearer share holdings) more than 25\% of the shares or voting rights in the body; or\n\n\nb\n\nas respects any body corporate, otherwise exercises control over the management of the body.'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In the case of a partnership (other than a limited liability partnership), “beneficial owner” means any individual who—\n\na\n\nultimately is entitled to or controls (whether the entitlement or control is direct or indirect) more than a 25\% share of the capital or profits of the partnership or more than 25\% of the voting rights in the partnership; or\n\n\nb\n\notherwise exercises control over the management of the partnership.'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In the case of a trust, “beneficial owner” means—\n\na\n\nany individual who is entitled to a specified interest in at least 25\% of the capital of the trust property;\n\n\nb\n\nas respects any trust other than one which is set up or operates entirely for the benefit of individuals falling within sub-paragraph (a), the classwekaattribute of persons in whose main interest the trust is set up or operates;\n\n\nc\n\nany individual who has control over the trust.'
0,1,0,1,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In paragraph (3)—\n\n\n“specified interest” means a vested interest which is—\n\n\nin possession or in remainder or reversion (or, in Scotland, in fee); and\n\n\ndefeasible or indefeasible;\n\n\n\n\n\n“control” means a power (whether exercisable alone, jointly with another person or with the consent of another person) under the trust instrument or by law to—\n\n\ndispose of, advance, lend, invest, pay or apply trust property;\n\n\nvary the trust;\n\n\nadd or remove a person as a beneficiary or to or from a classwekaattribute of beneficiaries;\n\n\nappoint or remove trustees;\n\n\ndirect, withhold consent to or veto the exercise of a power such as is mentioned in sub-paragraph (a), (b), (c) or (d).'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'For the purposes of paragraph (3)—\n\na\n\nwhere an individual is the beneficial owner of a body corporate which is entitled to a specified interest in the capital of the trust property or which has control over the trust, the individual is to be regarded as entitled to the interest or having control over the trust; and\n\n\nb\n\nan individual does not have control solely as a result of—\n\ni\n\nhis consent being required in accordance with section 32(1)(c) of the Trustee Act 1925 (power of advancement);\n\n\nii\n\nany discretion delegated to him under section 34 of the Pensions Act 1995 (power of investment and delegation);\n\n\niii\n\nthe power to give a direction conferred on him by section 19(2) of the Trusts of Land and Appointment of Trustees Act 1996 (appointment and retirement of trustee at instance of beneficiaries); or\n\n\niv\n\nthe power exercisable collectively at common law to vary or extinguish a trust where the beneficiaries under the trust are of full age and capacity and (taken together) absolutely entitled to the property subject to the trust (or, in Scotland, have a full and unqualified right to the fee).'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In the case of a legal entity or legal arrangement which does not fall within paragraph (1), (2) or (3), “beneficial owner” means—\n\na\n\nwhere the individuals who benefit from the entity or arrangement have been determined, any individual who benefits from at least 25\% of the property of the entity or arrangement;\n\n\nb\n\nwhere the individuals who benefit from the entity or arrangement have yet to be determined, the classwekaattribute of persons in whose main interest the entity or arrangement is set up or operates;\n\n\nc\n\nany individual who exercises control over at least 25\% of the property of the entity or arrangement.'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'For the purposes of paragraph (6), where an individual is the beneficial owner of a body corporate which benefits from or exercises control over the property of the entity or arrangement, the individual is to be regarded as benefiting from or exercising control over the property of the entity or arrangement.'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In the case of an estate of a deceased person in the course of administration, “beneficial owner” means—\n\na\n\nin England and Wales and Northern Ireland, the executor, original or by representation, or administrator for the time being of a deceased person;\n\n\nb\n\nin Scotland, the executor for the purposes of the Executors (Scotland) Act 1900 .'
0,1,0,1,0,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In any other case, “beneficial owner” means the individual who ultimately owns or controls the customer or on whose behalf a transaction is being conducted.'
0,1,0,1,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,'In this regulation—\n\n\n“arrangement”, “entity” and “trust” means an arrangement, entity or trust which administers and distributes funds;\n\n\n\n“limited liability partnership” has the meaning given by the Limited Liability Partnerships Act 2000 .'
0,1,0,0,1,t,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Subject to regulations 9, 10, 12, 13, 14, 16(4) and 17, a relevant person must apply customer due diligence measures when he—\n\na\n\nestablishes a business relationship;\n\n\nb\n\ncarries out an occasional transaction;\n\n\nc\n\nsuspects money laundering or terrorist financing;\n\n\nd\n\ndoubts the veracity or adequacy of documents, data or information previously obtained for the purposes of identification or verification.'
0,1,0,0,1,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Subject to regulation 16(4), a relevant person must also apply customer due diligence measures at other appropriate times to existing customers on a risk-sensitive basis.'
0,1,0,0,1,t,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A relevant person must—\n\na\n\ndetermine the extent of customer due diligence measures on a risk-sensitive basis depending on the type of customer, business relationship, product or transaction; and\n\n\nb\n\nbe able to demonstrate to his supervisory authority that the extent of the measures is appropriate in view of the risks of money laundering and terrorist financing.'
0,1,0,0,1,t,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'Where—\n\na\n\na relevant person is required to apply customer due diligence measures in the case of a trust, legal entity (other than a body corporate) or a legal arrangement (other than a trust); and\n\n\nb\n\nthe classwekaattribute of persons in whose main interest the trust, entity or arrangement is set up or operates is identified as a beneficial owner,\n\nthe relevant person is not required to identify all the members of the classwekaattribute.'
0,1,0,0,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Paragraph (3)(b) does not apply to the National Savings Bank or the Director of Savings.'
0,1,0,1,1,t,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'“Ongoing monitoring” of a business relationship means—\n\na\n\nscrutiny of transactions undertaken throughout the course of the relationship (including, where necessary, the source of funds) to ensure that the transactions are consistent with the relevant person’s knowledge of the customer, his business and risk profile; and\n\n\nb\n\nkeeping the documents, data or information obtained for the purpose of applying customer due diligence measures up-to-date.'
0,1,0,1,1,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Regulation 7(3) applies to the duty to conduct ongoing monitoring under paragraph (1) as it applies to customer due diligence measures.'
0,1,0,0,1,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'This regulation applies in respect of the duty under regulation 7(1)(a) and (b) to apply the customer due diligence measures referred to in regulation 5(a) and (b).'
0,1,0,0,1,f,f,f,f,f,t,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Subject to paragraphs (3) to (5) and regulation 10, a relevant person must verify the identity of the customer (and any beneficial owner) before the establishment of a business relationship or the carrying out of an occasional transaction.'
0,1,0,0,1,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Such verification may be completed during the establishment of a business relationship if—\n\na\n\nthis is necessary not to interrupt the normal conduct of business; and\n\n\nb\n\nthere is little risk of money laundering or terrorist financing occurring,\n\nprovided that the verification is completed as soon as practicable after contact is first established.'
0,1,0,0,1,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The verification of the identity of the beneficiary under a life insurance policy may take place after the business relationship has been established provided that it takes place at or before the time of payout or at or before the time the beneficiary exercises a right vested under the policy.'
0,1,0,0,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The verification of the identity of a bank account holder may take place after the bank account has been opened provided that there are adequate safeguards in place to ensure that—\n\na\n\nthe account is not closed; and\n\n\nb\n\ntransactions are not carried out by or on behalf of the account holder (including any payment from the account to the account holder),\n\nbefore verification has been completed.'
0,1,0,0,0,t,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,'Where, in relation to any customer, a relevant person is unable to apply customer due diligence measures in accordance with the provisions of this Part, he—\n\na\n\nmust not carry out a transaction with or for the customer through a bank account;\n\n\nb\n\nmust not establish a business relationship or carry out an occasional transaction with the customer;\n\n\nc\n\nmust terminate any existing business relationship with the customer;\n\n\nd\n\nmust consider whether he is required to make a disclosure by Part 7 of the Proceeds of Crime Act 2002 or Part 3 of the Terrorism Act 2000.'
0,1,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'Paragraph (1) does not apply where a lawyer or other professional adviser is in the course of ascertaining the legal position for his client or performing his task of defending or representing that client in, or concerning, legal proceedings, including advice on the institution or avoidance of proceedings.'
0,1,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,'In paragraph (2), “other professional adviser” means an auditor, accountant or tax adviser who is a member of a professional body which is established for any such persons and which makes provision for—\n\na\n\ntesting the competence of those seeking admission to membership of such a body as a condition for such admission; and\n\n\nb\n\nimposing and maintaining professional and ethical standards for its members, as well as imposing sanctions for non-compliance with those standards.'
0,1,0,0,1,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'A relevant person—\n\na\n\nwho is appointed by the issuer of instruments or securities specified in paragraph (2) as trustee of an issue of such instruments or securities; or\n\n\nb\n\nwhose customer is a trustee of an issue of such instruments or securities,\n\nis not required to apply the customer due diligence measure referred to in regulation 5(b) in respect of the holders of such instruments or securities.'
0,1,0,0,1,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The specified instruments and securities are—\n\na\n\ninstruments which fall within article 77 of the Financial Services and Markets Act 2000 (Regulated Activities) Order 2001 ; and\n\n\nb\n\nsecurities which fall within article 78 of that Order.'
0,1,0,0,0,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,'A relevant person is not required to apply customer due diligence measures in the circumstances mentioned in regulation 7(1) (a), (b) or (d) where he has reasonable grounds for believing that the customer, transaction or product related to such transaction, falls within any of the following paragraphs.'
0,1,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'The customer is—\n\na\n\na credit or financial institution which is subject to the requirements of the money laundering directive; or\n\n\nb\n\na credit or financial institution (or equivalent institution) which—\n\ni\n\nis situated in a non-EEA state which imposes requirements equivalent to those laid down in the money laundering directive; and\n\n\nii\n\nis supervised for compliance with those requirements.'
0,1,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The customer is a company whose securities are listed on a regulated market subject to specified disclosure obligations.'
0,1,0,0,0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,'The customer is an independent legal professional and the product is an account into which monies are pooled, provided that—\n\na\n\nwhere the pooled account is held in a non-EEA state—\n\ni\n\nthat state imposes requirements to combat money laundering and terrorist financing which are consistent with international standards; and\n\n\nii\n\nthe independent legal professional is supervised in that state for compliance with those requirements; and\n\n\n\nb\n\ninformation on the identity of the persons on whose behalf monies are held in the pooled account is available, on request, to the institution which acts as a depository institution for the account.'
